ff_id,SC15,SC15_SE,SC9,SC9_SE,PAF,PAF_SE,city
2404,0.835,0.599,-1.558,0.509,0.626,0.428,8
2405,1.065,0.643,0.249,0.984,1.022,0.49,8
2406,0.061,0.498,-0.215,0.499,-1.238,0.316,8
2408,-0.892,0.447,0.165,0.533,-1.038,0.32,8
2409,-0.495,0.451,0.197,0.535,-0.44,0.339,8
2410,-0.595,0.452,0.319,0.559,0.576,0.424,8
2411,0.233,0.51,-0.331,0.496,-0.359,0.342,8
2412,1.347,0.703,1.018,0.709,1.706,0.618,8
2414,0.072,0.499,0.804,0.67,-1.403,0.304,8
2415,0.609,0.543,0.927,0.691,0.917,0.48,8
2416,-0.143,0.844,-0.003,0.557,-0.262,0.348,8
2417,0.748,0.583,0.898,0.686,-0.223,0.347,8
2419,-1.586,0.445,-0.527,0.477,-1.618,0.307,8
2420,0.35,0.498,0.105,0.527,0.927,0.477,8
2421,-1.479,0.429,0.198,0.564,-1.076,0.32,8
2422,-0.475,0.457,0.163,0.547,-0.592,0.32,8
2423,1.074,0.645,-0.917,0.49,1.302,0.54,8
2425,0.747,0.585,0.119,0.982,-0.061,0.363,8
2426,0.226,0.51,-0.589,0.496,-0.336,0.345,8
2427,1.097,0.647,-0.285,0.489,1.239,0.523,8
2428,-0.632,0.45,0.139,0.545,-1.278,0.304,8
2429,1.189,0.67,-0.725,0.482,1.619,0.601,8
2430,-0.736,0.454,-0.103,0.98,0.264,0.392,8
2431,-0.239,0.47,0.803,0.67,-0.715,0.326,8
2433,1.232,0.675,0.996,0.704,1.377,0.553,8
2434,-0.819,0.447,0.708,0.655,-2.268,0.302,8
2435,0.764,0.587,-1.105,0.487,0.267,0.386,8
2436,0.827,0.597,-0.903,0.454,0.454,0.41,8
2437,0.684,0.574,0.224,0.567,-0.322,0.341,8
2438,-0.154,0.471,0.055,0.524,-0.376,0.343,8
2440,-0.009,0.481,-0.554,0.506,-0.841,0.323,8
2442,-0.742,0.448,0.15,0.56,-0.096,0.354,8
2443,-0.846,0.441,-0.879,0.455,-0.661,0.327,8
2446,-0.177,0.464,-0.716,0.539,0.3,0.395,8
2447,0.486,0.533,0.904,0.687,0.565,0.425,8
2448,0.973,0.622,0.834,0.728,0.593,0.429,8
2449,-0.729,0.45,0.172,0.529,-0.228,0.344,8
2450,1.304,0.693,0.564,0.601,1.682,0.613,8
2451,-0.439,0.458,0.794,0.668,-0.51,0.336,8
2452,1.045,0.635,0.959,0.697,0.805,0.458,8
2454,0.327,0.518,0.247,0.538,-0.03,0.361,8
2455,1.257,0.684,0.042,0.523,1.656,0.608,8
2456,-0.938,0.449,-1.938,0.517,-0.986,0.317,8
2457,-2.316,0.454,-1.489,0.501,-2.028,0.297,8
2458,0.277,0.513,0.854,0.678,-0.398,0.332,8
2459,-0.094,0.466,0.029,0.981,0.629,0.435,8
2460,0.929,0.613,0.51,0.595,0.512,0.416,8
2461,-0.085,0.467,0.182,0.563,-0.272,0.35,8
2462,-0.728,0.451,-1.287,0.471,0.091,0.377,8
2463,-1.911,0.449,-0.378,0.98,-0.858,0.326,8
2464,-0.364,0.458,0.267,0.57,-0.785,0.318,8
2465,0.667,0.572,-0.097,0.504,-0.32,0.346,8
2466,-0.691,0.457,-0.565,0.49,-1.134,0.321,8
2469,-0.68,0.457,-0.757,0.509,-1.025,0.317,8
2471,-0.188,0.464,0.029,0.981,0.85,0.466,8
2472,-0.063,0.479,-0.88,0.455,-1.063,0.317,8
2473,-0.227,0.469,-0.306,0.48,-0.718,0.326,8
2475,-0.272,0.469,0.794,0.668,-0.903,0.324,8
2476,-0.365,0.452,0.85,0.678,0.977,0.481,8
2477,-0.504,0.458,0.796,0.669,-0.301,0.339,8
2478,-0.131,0.984,-0.635,0.477,-0.104,0.99,8
2479,-0.02,0.481,-0.625,0.483,-1.19,0.314,8
2480,-1.124,0.438,0.728,0.658,-0.94,0.319,8
2481,-0.369,0.984,-1.795,0.516,-0.295,0.99,8
2482,1.153,0.659,0.152,0.53,1.32,0.538,8
2483,-0.088,0.477,0.812,0.671,-0.784,0.326,8
2485,0.481,0.533,-0.609,0.501,0.868,0.461,8
2486,0.819,0.594,-0.338,0.496,0.304,0.381,8
2487,1.031,0.633,-0.18,0.512,1.002,0.485,8
2489,0.178,0.989,0.865,0.686,0.142,0.993,8
2490,0.008,0.481,-0.747,0.499,-0.706,0.324,8
2491,0.022,0.482,-0.993,0.478,-0.579,0.322,8
2492,0.977,0.621,0.945,0.695,0.58,0.422,8
2493,0.844,0.599,-0.903,0.485,0.516,0.401,8
2494,0.989,0.623,0.948,0.695,0.62,0.414,8
2495,0.368,0.516,0.869,0.681,-0.178,0.356,8
2496,-1.028,0.441,0.266,0.555,-0.679,0.324,8
2497,-0.157,0.472,0.294,0.572,-0.142,0.351,8
2498,0.304,0.515,-0.206,0.5,-0.042,0.352,8
2499,-0.133,0.466,-1.093,0.517,0.03,0.359,8
2500,1.291,0.691,0.423,0.586,1.675,0.612,8
2501,1.01,0.63,-0.48,0.476,1,0.486,8
2502,1.294,0.691,0.449,0.57,1.676,0.612,8
2504,-0.207,0.462,0.822,0.673,-0.209,0.345,8
2505,-2.575,0.485,-0.661,0.463,-2.502,0.309,8
2507,1.249,0.682,-0.047,0.528,1.652,0.607,8
2508,0.344,0.519,0.088,0.526,0.087,0.374,8
2509,-0.048,0.476,-0.639,0.473,0.678,0.427,8
2510,0.196,0.507,0.834,0.675,-0.788,0.326,8
2511,-2.096,0.451,-1.099,0.496,-1.55,0.315,8
2512,-0.53,0.46,-0.844,0.472,0.219,0.386,8
2513,-0.937,0.444,-1.493,0.466,-0.486,0.338,8
2515,0.178,0.989,0.865,0.686,0.142,0.993,8
2516,-0.893,0.45,0.355,0.579,-1.289,0.313,8
2517,1.347,0.703,1.018,0.709,1.706,0.618,8
2518,-2.186,0.442,-2.438,0.58,-3.103,0.321,8
2519,1.13,0.655,-0.222,0.493,1.328,0.545,8
2520,0.9,0.608,0.929,0.692,0.319,0.392,8
2521,0.21,0.508,0.009,0.557,-0.541,0.334,8
2522,-0.296,0.459,-0.74,0.499,0.371,0.398,8
2523,0.686,0.574,0.885,0.684,-0.458,0.339,8
2524,0.984,0.624,0.012,0.521,0.808,0.458,8
2525,-0.151,0.471,-0.207,0.499,-0.305,0.336,8
2526,0.585,0.544,0.928,0.691,1.001,0.487,8
2527,0.281,0.857,-0.298,0.653,0.583,0.435,8
2529,0.448,0.546,-0.014,0.982,-1.232,0.316,8
2530,-0.251,0.464,-1.321,0.497,0.836,0.459,8
2531,0.079,0.486,0.178,0.563,-0.831,0.322,8
2533,-0.805,0.451,-0.178,0.98,-0.623,0.33,8
2534,-0.097,0.471,-0.023,0.981,-0.093,0.364,8
2537,0.104,0.484,0.115,0.982,1.368,0.551,8
2539,1.097,0.648,0.262,0.984,1.122,0.492,8
2540,-0.255,0.462,0.809,0.671,-0.487,0.34,8
2541,0.947,0.616,0.939,0.694,0.48,0.405,8
2542,0.873,0.603,0.501,0.594,0.318,0.392,8
2543,-0.938,0.454,-0.678,0.473,-0.226,0.341,8
2544,0.588,0.546,0.07,0.562,1.199,0.516,8
2545,1.311,0.696,1.011,0.707,1.604,0.62,8
2546,-0.937,0.447,0.003,0.537,-1.287,0.313,8
2547,-0.027,0.984,-0.133,0.517,-0.022,0.99,8
2548,-0.15,0.472,0.203,0.531,-0.083,0.36,8
2549,-0.288,0.469,-1.212,0.464,-0.565,0.335,8
2550,-0.581,0.457,-0.024,0.522,-0.588,0.329,8
2551,0.085,0.485,-0.538,0.497,-0.336,0.362,8
2552,0.178,0.989,0.865,0.686,0.142,0.993,8
2553,-0.482,0.458,-0.365,0.517,0.083,0.376,8
2554,0.822,0.595,0.913,0.689,0.045,0.372,8
2555,-0.105,0.846,0.476,0.742,-0.297,0.345,8
2556,0.071,0.484,0.204,0.531,-0.568,0.332,8
2557,1.347,0.703,1.018,0.709,1.706,0.618,8
2558,-1.497,0.44,-2.342,0.571,-0.806,0.32,8
2559,-0.149,0.485,-1.979,0.52,-0.183,0.869,8
2560,1.135,0.654,0.977,0.701,1.087,0.505,8
2561,0.893,0.607,0.928,0.692,0.296,0.392,8
2562,-0.793,0.45,-1.025,0.489,-0.367,0.344,8
2563,0.57,0.538,0.063,0.561,0.931,0.474,8
2566,-0.275,0.983,-1.336,0.467,-0.22,0.989,8
2567,-1.001,0.445,-0.664,0.495,-1.625,0.309,8
2568,0.092,0.986,0.448,0.592,0.074,0.991,8
2569,0.471,0.507,0.507,0.594,1.465,0.566,8
2570,0.344,0.52,-0.993,0.454,0.315,0.396,8
2571,-0.028,0.476,-0.372,0.495,0.424,0.405,8
2572,-0.778,0.447,-0.066,0.981,0.889,0.471,8
2573,0.752,0.584,0.661,0.738,-0.159,0.353,8
2574,1.23,0.678,-0.252,0.499,1.642,0.605,8
2576,-0.001,0.467,0.88,0.683,0.993,0.478,8
2577,-1.556,0.439,0.23,0.552,-1.03,0.318,8
2579,-0.09,0.475,0.843,0.676,0.129,0.367,8
2581,0.662,0.552,-0.638,0.456,1.486,0.572,8
2582,-0.308,0.461,-0.072,0.98,-0.298,0.335,8
2583,0.822,0.594,0.913,0.689,0.047,0.358,8
2584,-0.882,0.45,0.118,0.558,-1.166,0.312,8
2587,-2.455,0.496,0.636,0.644,-0.753,0.316,8
2588,0.708,0.558,0.135,0.528,1.515,0.577,8
2590,0.204,0.489,-0.181,0.493,0.225,0.382,8
2591,0.953,0.618,0.262,0.571,0.647,0.434,8
2592,0.174,0.493,-0.626,0.468,0.945,0.466,8
2593,0.178,0.989,0.865,0.686,0.142,0.993,8
2594,0.541,0.555,0.449,0.588,-0.943,0.32,8
2595,-0.379,0.45,-0.651,0.5,0.608,0.42,8
2596,0.048,0.985,0.235,0.54,0.039,0.99,8
2597,0.93,0.617,0.196,0.983,0.581,0.435,8
2598,-0.383,0.459,-0.455,0.515,0.097,0.372,8
2600,-0.82,0.45,0.751,0.662,-0.916,0.322,8
2601,0.855,0.6,-0.29,0.498,0.425,0.395,8
2605,0.057,0.485,0.022,0.524,0.179,0.382,8
2607,-0.279,0.469,0.792,0.668,-0.943,0.322,8
2608,0.399,0.52,-1.189,0.476,0.414,0.406,8
2609,-1.322,0.432,-0.273,0.98,-0.754,0.332,8
2611,-1.361,0.444,-0.083,0.55,-0.946,0.32,8
2612,1.149,0.658,0.104,0.565,1.318,0.538,8
2614,0.604,0.564,0.867,0.681,-0.775,0.333,8
2615,0.033,0.483,-0.426,0.493,0.145,0.378,8
2617,-0.229,0.984,-1.115,0.482,-0.183,0.99,8
2618,0.038,0.479,0.248,0.538,0.661,0.436,8
2619,-0.965,0.448,-0.687,0.456,-1.426,0.308,8
2621,-0.849,0.442,0.794,0.668,0.455,0.396,8
2622,-0.955,0.444,-2.023,0.521,-0.489,0.333,8
2623,0.317,0.495,0.891,0.685,0.588,0.414,8
2625,0.98,0.622,0.269,0.555,0.738,0.441,8
2626,-1.309,0.429,-0.198,0.98,0.26,0.381,8
2628,0.762,0.587,-1.575,0.488,0.361,0.401,8
2629,0.456,0.53,0.346,0.577,0.548,0.425,8
2631,0.842,0.598,0.804,0.723,0.142,0.37,8
2632,0.593,0.549,-1.031,0.462,1.46,0.567,8
2633,1.036,0.636,0.238,0.984,0.93,0.468,8
2634,-0.319,0.461,-0.372,0.517,-0.616,0.326,8
2635,0.2,0.489,0.32,0.575,0.094,0.375,8
2636,0.044,0.985,0.215,0.535,0.035,0.99,8
2637,-0.784,0.45,-1.117,0.478,-0.295,0.347,8
2638,0.666,0.558,0.218,0.983,1.507,0.576,8
2640,-1.054,0.447,-0.497,0.491,-1.239,0.314,8
2641,1.096,0.645,0.16,0.548,1.139,0.496,8
2642,0.081,0.482,-0.402,0.494,1.352,0.547,8
2643,0.178,0.989,0.865,0.686,0.142,0.993,8
2644,0.335,0.517,0.923,0.69,1.441,0.563,8
2645,0.362,0.521,0.697,0.706,0.039,0.373,8
2646,0.277,0.497,-0.07,0.496,0.257,0.374,8
2648,0.737,0.581,0.895,0.686,-0.266,0.337,8
2649,0.577,0.56,-1.948,0.521,-0.28,0.348,8
2650,0.57,0.522,0.944,0.694,1.499,0.572,8
2651,0.97,0.62,0.275,0.535,0.702,0.433,8
2652,-1.087,0.438,-0.475,0.47,-0.433,0.333,8
2653,-0.008,0.481,-1.289,0.455,0.108,0.372,8
2654,0.3,0.499,0.875,0.682,0.175,0.38,8
2655,-1.803,0.437,-0.379,0.479,-1.357,0.31,8
2656,1.11,0.649,0.972,0.7,1.009,0.497,8
2657,-0.506,0.451,0.785,0.667,-0.633,0.321,8
2659,-2.447,0.49,-1.053,0.506,-1.962,0.304,9
2660,0.85,0.599,0.919,0.69,0.146,0.377,9
2661,-0.459,0.848,-0.134,0.988,-0.817,0.331,9
2662,-1.483,0.447,-0.913,0.574,-1.361,0.312,9
2663,-0.947,0.443,0.003,0.562,-0.208,0.351,9
2664,-0.951,0.45,-1.011,0.478,-1.354,0.314,9
2666,0.424,0.508,0.907,0.688,0.794,0.451,9
2667,-0.288,0.468,-0.126,0.98,-1.105,0.317,9
2668,0.727,0.581,0.893,0.686,-0.302,0.351,9
2669,1.264,0.685,0.118,0.566,1.66,0.609,9
2670,0.802,0.591,0.254,0.534,0.116,0.366,9
2671,0.77,0.586,0.903,0.687,-0.141,0.34,9
2673,-1.03,0.449,-0.343,0.495,0.375,0.399,9
2674,0.857,0.601,0.253,0.553,0.315,0.394,9
2675,0.442,0.529,-0.485,0.492,0.666,0.434,9
2676,0.16,0.505,-0.608,0.475,-0.657,0.329,9
2677,1.281,0.689,0.306,0.575,1.669,0.61,9
2678,-0.108,0.467,0.328,0.56,-0.135,0.354,9
2679,0.457,0.545,-1.058,0.455,-0.97,0.316,9
2680,-1.255,0.448,-0.461,0.492,-1.012,0.32,9
2681,-0.292,0.461,-0.896,0.455,-0.338,0.335,9
2682,-0.172,0.471,-1.158,0.485,-0.221,0.351,9
2683,-1.147,0.436,-0.2,0.512,-0.807,0.325,9
2684,-0.748,0.451,-0.144,0.98,-0.276,0.346,9
2686,-0.495,0.455,-1.314,0.463,-0.628,0.332,9
2687,0.07,0.499,-0.965,0.478,-1.033,0.317,9
2688,-0.791,0.45,-1.39,0.5,-0.279,0.347,9
2689,0.982,0.623,0.518,0.596,0.691,0.435,9
2690,0,0.481,0.315,0.559,-0.981,0.322,9
2691,-0.686,0.457,-0.848,0.456,-1.042,0.312,9
2692,-0.691,0.457,-0.398,0.539,-1.168,0.318,9
2693,0.325,0.502,-0.929,0.455,0.691,0.442,9
2694,0.696,0.575,0.042,0.56,-0.238,0.343,9
2695,0.999,0.626,0.091,0.524,0.839,0.446,9
2697,-0.607,0.848,-0.178,0.988,-1.081,0.332,9
2698,0.561,0.558,0.858,0.679,-0.947,0.32,9
2699,-0.356,0.461,-0.005,0.981,0.764,0.434,9
2700,0.422,0.526,0.889,0.684,0.275,0.377,9
2701,-0.958,0.442,0.736,0.659,-1.051,0.316,9
2703,0.29,0.514,-0.536,0.503,-0.037,0.352,9
2704,-0.365,0.459,0.287,0.572,0.041,0.367,9
2706,-0.975,0.454,-1.463,0.583,-0.284,0.352,9
2707,-0.201,0.47,0.41,0.584,-0.725,0.329,9
2708,-0.452,0.449,0.832,0.675,0.657,0.441,9
2710,0.04,0.986,0.196,0.568,0.032,0.991,9
2711,-0.35,0.459,-0.288,0.508,-0.503,0.343,9
2712,0.637,0.568,-1.5,0.476,-0.135,0.356,9
2713,-0.488,0.457,-0.154,0.535,-0.602,0.335,9
2715,-0.498,0.458,0.051,0.54,-0.104,0.362,9
2716,0.178,0.989,0.865,0.686,0.142,0.993,9
2717,-0.991,0.451,-0.838,0.495,-0.211,0.35,9
2719,0.084,0.484,0.831,0.675,-0.632,0.334,9
2720,-1.585,0.451,0.732,0.659,0.281,0.396,9
2721,0.178,0.989,0.865,0.686,0.142,0.993,9
2722,0.718,0.579,0.892,0.685,-0.335,0.338,9
2723,0.327,0.518,0.866,0.681,-0.165,0.348,9
2724,0.432,0.51,-0.296,0.498,1.091,0.497,9
2725,0.406,0.519,0.878,0.683,0.003,0.349,9
2726,0.575,0.544,0.068,0.562,1.141,0.505,9
2728,-0.13,0.984,-0.633,0.493,-0.104,0.99,9
2729,0.579,0.545,-0.167,0.502,1.211,0.522,9
2730,0.131,0.478,0.884,0.683,0.803,0.453,9
2731,0.371,0.522,0.876,0.682,0.04,0.371,9
2732,0.485,0.534,-0.605,0.474,0.886,0.467,9
2733,0.4,0.509,-1.294,0.49,1.144,0.51,9
2734,1.347,0.703,1.018,0.709,1.706,0.618,9
2735,-0.008,0.984,-0.038,0.521,-0.006,0.99,9
2736,0.228,0.491,0.868,0.681,0.125,0.38,9
2737,-1.206,0.434,0.112,0.543,-1.173,0.316,9
2738,0.486,0.548,-0.475,0.464,-0.974,0.322,9
2739,-2.038,0.472,-1.058,0.472,-0.847,0.332,9
2740,-0.86,0.448,-0.851,0.479,-0.621,0.338,9
2741,0.128,0.489,-0.627,0.491,-0.397,0.341,9
2742,-1.732,0.444,-0.418,0.98,-1.831,0.307,9
2743,0.771,0.587,0.903,0.687,-0.138,0.355,9
2744,-0.021,0.47,0.842,0.676,-0.049,0.355,9
2745,-0.538,0.456,0.065,0.526,-0.95,0.321,9
2746,-0.915,0.443,-1.047,0.482,-2.099,0.296,9
2747,-0.876,0.45,0.359,0.579,-1.184,0.312,9
2748,0.2,0.489,0.91,0.688,1.408,0.557,9
2750,-0.307,0.467,-0.413,0.494,-1.156,0.312,9
2751,-0.586,0.458,0.773,0.665,-0.786,0.328,9
2752,0.452,0.529,0.246,0.533,0.55,0.408,9
2753,0.27,0.513,-0.117,0.516,-0.224,0.346,9
2754,-0.184,0.475,-0.396,0.504,-1.84,0.297,9
2755,-0.243,0.984,-1.182,0.5,-0.194,0.99,9
2756,-0.835,0.839,-0.84,0.478,-1.361,0.314,9
2757,-0.153,0.984,-0.743,0.502,-0.122,0.99,9
2758,-0.424,0.459,0.186,0.548,0.315,0.396,9
2759,-0.282,0.469,-0.112,0.495,-0.765,0.33,9
2761,-1.03,0.45,-0.147,0.98,0.337,0.404,9
2762,-1.107,0.44,0.72,0.657,-1.205,0.315,9
2763,0.561,0.522,0.77,0.718,1.493,0.571,9
2764,-1.758,0.434,-0.42,0.516,0.331,0.387,9
2765,-1.86,0.441,-0.321,0.497,-2.107,0.294,9
2766,0.575,0.559,-0.538,0.457,-0.592,0.336,9
2767,0.209,0.508,0.303,0.573,-0.614,0.335,9
2768,0.368,0.521,-0.82,0.455,0.392,0.389,9
2769,0.412,0.526,-0.633,0.464,0.56,0.416,9
2770,0.415,0.508,0.252,0.533,0.888,0.466,9
2771,-0.28,0.463,-0.248,0.491,1.273,0.535,9
2772,0.045,0.49,0.848,0.677,-0.024,0.354,9
2773,0.085,0.474,0.47,0.59,0.947,0.466,9
2774,0.528,0.543,-2.178,0.556,1.418,0.561,9
2775,-0.718,0.451,-0.376,0.478,1.176,0.52,9
2776,-0.171,0.983,-0.829,0.476,-0.136,0.99,9
2777,-0.278,0.469,-0.022,0.554,-0.763,0.322,9
2779,1.035,0.633,0.957,0.697,0.771,0.451,9
2780,-0.223,0.462,0.198,0.531,-0.167,0.343,9
2781,-0.938,0.44,0.72,0.657,-1.606,0.302,9
2782,1.283,0.693,0.332,0.986,1.671,0.612,9
2784,-0.012,0.481,-1.887,0.514,-0.57,0.335,9
2785,0.865,0.602,0.922,0.691,0.199,0.385,9
2786,-0.393,0.843,-2.267,0.565,-0.236,0.341,9
2787,1.126,0.651,0.975,0.7,1.058,0.492,9
2789,-0.113,0.984,-0.547,0.499,-0.09,0.99,9
2790,-0.751,0.45,0.29,0.557,-0.301,0.346,9
2791,-0.708,0.45,-0.029,0.554,-0.054,0.359,9
2792,0.2,0.489,0.91,0.688,1.408,0.557,9
2793,-0.245,0.471,0.051,0.981,1.287,0.538,9
2794,-1.204,0.45,-2.318,0.569,-0.505,0.332,9
2795,0.88,0.606,-0.89,0.455,0.641,0.43,9
2796,-1.044,0.451,0.788,0.668,0.721,0.45,9
2797,-0.719,0.45,-0.592,0.476,0.001,0.369,9
2798,-0.118,0.984,-0.575,0.478,-0.094,0.99,9
2799,0.242,0.852,0.874,0.684,0.259,0.399,9
2800,0.778,0.588,0.904,0.687,-0.112,0.357,9
2801,-1.246,0.453,0.073,0.527,1.076,0.506,9
2802,0.907,0.608,0.931,0.692,0.346,0.379,9
2804,0.238,0.491,0.462,0.59,0.266,0.391,9
2805,0.469,0.547,-1.961,0.518,-0.725,0.332,9
2806,-1.561,0.447,-0.331,0.506,0.064,0.365,9
2807,-1.287,0.426,0.141,0.56,0.765,0.451,9
2808,0.741,0.583,-0.578,0.49,0.069,0.376,9
2809,0.939,0.617,0.199,0.983,0.614,0.415,9
2810,1.052,0.636,0.391,0.582,0.948,0.474,9
2811,0.787,0.589,-0.666,0.512,0.257,0.374,9
2812,-0.279,0.461,-0.078,0.517,-1.358,0.309,9
2813,-1.194,0.442,-0.673,0.483,-2.311,0.294,9
2814,0.007,0.479,-0.999,0.455,1.065,0.495,9
2815,-0.263,0.469,-0.433,0.603,-0.591,0.33,9
2816,0.665,0.571,0.469,0.591,-0.451,0.337,9
2817,0.929,0.613,0.51,0.595,0.512,0.416,9
2818,-2.469,0.464,-0.951,0.493,-2.527,0.304,9
2819,0.041,0.479,0.086,0.526,0.712,0.432,9
2820,-1.676,0.443,-0.293,0.497,-1.412,0.311,9
2821,-0.432,0.46,0.761,0.663,-1.526,0.302,9
2823,-1.32,0.438,-1.023,0.48,-2.22,0.299,9
2824,-0.343,0.472,-0.366,0.495,-0.934,0.318,9
2825,0.015,0.478,0.871,0.681,0.709,0.444,9
2826,0.044,0.985,0.215,0.535,0.035,0.99,9
2827,-0.391,0.46,0.172,0.562,-0.01,0.353,9
2828,0.194,0.496,-0.904,0.455,1.111,0.505,9
2829,-0.107,0.984,-0.522,0.494,-0.086,0.99,9
2830,-1.831,0.436,0.063,0.553,-1.325,0.305,9
2832,0.252,0.495,0.352,0.562,0.039,0.356,9
2833,-1.057,0.441,-0.275,0.499,-0.75,0.324,9
2835,0.133,0.486,0.843,0.677,-0.375,0.338,9
2836,-0.112,0.466,0.003,0.523,-0.394,0.331,9
2837,-0.317,0.468,-0.008,0.52,-0.988,0.313,9
2838,0.321,0.518,-1.131,0.462,0.24,0.384,9
2839,0.435,0.527,-0.79,0.486,0.7,0.406,9
2840,0.108,0.497,-1.698,0.49,0.856,0.468,9
2842,-0.059,0.479,-2.242,0.562,0.033,0.362,9
2843,0.075,0.486,-0.258,0.49,-0.761,0.321,9
2844,1.213,0.675,-0.451,0.51,1.632,0.603,9
2845,-0.039,0.477,-0.832,0.455,0.768,0.46,9
2846,0.4,0.503,0.15,0.982,1.18,0.517,9
2847,0.136,0.486,0.844,0.677,-0.355,0.335,9
2848,-0.176,0.471,0.415,0.585,-0.583,0.329,9
2849,-0.327,0.468,-0.046,0.507,-1.038,0.321,9
2850,-0.942,0.448,-0.18,0.513,-0.598,0.334,9
2851,-1.324,0.446,-0.774,0.509,-0.383,0.348,9
2853,0.048,0.985,0.235,0.54,0.039,0.99,9
2854,0.845,0.599,-0.321,0.479,0.394,0.404,9
2855,0.526,0.537,0.914,0.689,0.744,0.431,9
2857,0.318,0.517,0.036,0.598,-0.029,0.346,9
2858,0.016,0.495,-0.178,0.484,-1.477,0.312,9
2859,-0.245,0.462,0.812,0.671,-0.428,0.332,9
2860,0.521,0.537,0.113,0.527,0.895,0.47,9
2861,0.213,0.49,0.864,0.68,0.047,0.366,9
2862,-0.893,0.452,0.277,0.571,0.875,0.469,9
10197,-0.899,0.451,-0.235,0.98,-1.198,0.313,9
2865,-0.019,0.47,0.22,0.532,0.407,0.401,9
2866,-1.043,0.452,-1.598,0.491,0.761,0.462,9
2869,1.107,0.648,0.285,0.556,1.148,0.511,9
2870,1.347,0.703,1.018,0.709,1.706,0.618,9
2871,0.303,0.499,0.331,0.576,0.307,0.393,9
2872,-0.101,0.473,0.438,0.587,0.146,0.362,9
2874,0.023,0.472,-0.018,0.507,0.389,0.403,9
2875,-0.874,0.45,-1.189,0.488,-0.837,0.316,9
2876,0.051,0.472,0.329,0.576,0.785,0.447,9
2877,0.242,0.496,0.044,0.981,0.052,0.356,9
2878,-0.127,0.467,-0.033,0.98,-0.167,0.352,9
2880,-0.926,0.455,-0.234,0.492,-0.061,0.354,9
2881,0.583,0.544,0.927,0.691,0.995,0.484,9
2882,0.657,0.571,-1.249,0.489,-0.111,0.362,9
2883,-0.378,0.467,-0.233,0.492,-1.291,0.308,9
2884,0.36,0.52,0.874,0.682,-0.012,0.362,9
2885,0.171,0.499,0.82,0.673,-1.135,0.316,9
2886,0.911,0.611,-0.676,0.456,0.704,0.44,9
2889,0.921,0.611,0.934,0.693,0.393,0.402,9
2890,-1.853,0.453,-1.17,0.454,-1.248,0.318,9
2891,-0.018,0.984,-0.087,0.498,-0.014,0.99,9
2892,-0.868,0.45,0.738,0.659,-1.215,0.318,9
2893,-0.183,0.463,-0.092,0.496,0.133,0.38,9
2894,0.736,0.581,0.246,0.533,-0.129,0.357,9
2895,-0.068,0.478,0.045,0.563,-0.508,0.338,9
2896,0.326,0.518,-1.12,0.488,0.26,0.39,9
2897,0.193,0.489,0.859,0.679,-0.056,0.362,9
2898,1.14,0.657,-0.052,0.519,1.324,0.542,9
2901,-0.814,0.456,-0.078,0.55,-1.98,0.296,9
2903,0.092,0.986,0.448,0.592,0.074,0.991,9
2904,-1.096,0.443,-1.336,0.489,-0.877,0.326,9
2906,-0.606,0.457,-0.384,0.512,-0.66,0.33,9
2907,1.071,0.64,0.42,0.568,1.005,0.485,9
2908,0.663,0.55,0.513,0.595,1.242,0.527,9
2909,0.981,0.623,0.946,0.695,0.596,0.43,9
2911,-0.471,0.843,0.774,0.668,-1.037,0.326,9
2912,1.224,0.677,-0.32,0.513,1.638,0.604,9
2913,0.375,0.523,-0.513,0.508,0.362,0.403,9
2914,-0.067,0.483,0.819,0.673,-0.617,0.332,9
2915,0.073,0.493,-1.015,0.503,-1.246,0.332,9
2916,0.565,0.558,0.859,0.679,-0.932,0.319,9
2917,0.662,0.571,-0.333,0.503,-0.287,0.346,9
2918,-1.249,0.456,0.275,0.556,0.224,0.386,9
2919,0.721,0.58,-0.623,0.475,0.001,0.367,9
2920,-0.118,0.984,-0.575,0.478,-0.094,0.99,9
2922,-0.479,0.458,0.167,0.562,-0.013,0.366,9
2923,-0.619,0.457,-0.055,0.507,-0.809,0.326,9
2924,1.036,0.636,0.238,0.984,0.93,0.468,9
2925,-0.189,0.471,0.816,0.672,-0.433,0.34,9
2926,0.336,0.518,0.868,0.681,-0.119,0.351,9
2927,-1.866,0.454,-2.367,0.573,-0.978,0.319,9
2928,0.099,0.482,0.883,0.683,0.858,0.463,9
2929,0.533,0.554,-0.019,0.507,-0.876,0.324,9
2930,0.736,0.581,0.103,0.527,-0.097,0.346,9
2931,0.898,0.609,-0.952,0.455,0.72,0.444,9
2933,-0.812,0.456,-0.81,0.472,-1.808,0.301,9
2934,0.573,0.559,-0.591,0.475,-0.586,0.329,9
2936,-0.017,0.48,-0.311,0.491,-0.938,0.319,9
2937,-1.328,0.428,0.715,0.656,-0.848,0.329,9
2939,0.256,0.497,-0.875,0.548,0.327,0.389,9
2940,0.265,0.496,-0.022,0.519,0.185,0.374,9
2941,1.112,0.652,-0.44,0.51,1.32,0.544,9
2942,1.165,0.661,0.298,0.536,1.325,0.539,9
2943,0.689,0.575,0.092,0.565,-0.276,0.343,9
2944,-0.395,0.467,-1.609,0.478,-1.096,0.32,9
2945,-0.431,0.459,-0.35,0.471,0.391,0.393,9
2946,-0.403,0.467,-1.136,0.463,-1.241,0.329,9
